Gene	Paper_title	Author	Year	Link	RPKM	Log2FC	P	Shared locus
CISH	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	23.85731692	4.775279108	2.95E-03	
ELK3	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	12.88	3.57	0	
SPTLC3	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	23.32630224	4.770488063	2.63E-02	
CDC42SE1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	49.74	2.28	0	
RNF13	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	25.06	0.28	0.003533486	
CYTIP	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	13.09	6.13	0	
SMAP2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	88.15	1.72	0	
PUM2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	20.83	-0.42	0.00000000101421	
PIK3CG	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	18.65	4.87	0	
GBGT1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	21.19	3.89	0	
HIST1H2BN	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	17.33282405	4.752632439	1.88E-01	
PAGR1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	12.41832735	4.74875315	7.10E-02	
FGL2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	60.20068726	4.746908085	5.01E-06	
LINC01410	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	17.85	4.87	0	
BTG1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	26.27	2.48	0	
RP13-104F24.2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	31.96	2.82	0	
WDFY4	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	47.55854998	4.742192817	1.68E-06	
REEP4	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	100.0808714	4.740738956	2.50E-06	
STAG3	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	2.78	3.84	0	
MIR4496	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	3.37	4.39	0	
SBNO2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	13.26	3.64	0	
TNFAIP8L2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	77.53613628	4.721487798	1.51E-03	
STOM	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	55.54	1.70	0	
TBC1D4	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	20.78	1.43	0	
IL18	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	197.5985037	4.717172683	1.28E-06	
MYO9B	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	63.55	3.40	0	
HCST	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	254.5079995	4.715961647	8.77E-06	
ADORA3	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	656.9690592	4.715292715	9.71E-08	
SNORD62B	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	20.91	3.77	0	
NXF1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	28.68	2.42	0	
FAM110A	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	2.93	3.64	0	
CCL22	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	0.26	3.56	0	
NAIP	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	24.40	3.53	0	
CTSC	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	334.5760772	4.710681006	6.99E-08	
CYP26C1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	3.93	3.98	0.000000137923	
MIR3653	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	20.07	3.30	0	
NFATC2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	16.94	5.32	0	
POU2F2	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	12.58	4.56	0	
MYO1F	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	45.61	6.16	0	
TREM1	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	10.96187356	4.69468869	2.81E-01	
RHBDF2	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	309.2019805	4.691223063	2.54E-06	
PTPRC	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	75.69	5.73	0	
ARHGAP9	A transcriptomic atlas of aged human microglia	Marta Olah, Ellis Patrick, Alexandra-Chloe Villani, Jishu Xu, Charles C. White, Katie J. Ryan, Paul Piehowski, Alifiya Kapasi, Parham Nejad, Maria Cimpean, Sarah Connor, Christina J. Yung, Michael Frangieh, Allison McHenry, Wassim Elyaman, Vlad Petyuk, Julie A. Schneider, David A. Bennett, Philip L. De Jager and Elizabeth M. Bradshaw 	2018a	https://www.nature.com/articles/s41467-018-02926-5	261.5906981	4.681875714	8.00E-04	
SERPINB1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	20.66	3.21	0	
MMRN1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	7.83	5.41	0	
HSPD1	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	39.72	0.23	0.108974446	
SIRPA	Transcriptomic analysis of purified human cortical microglia reveals age-associated changes	Galatro TF, Holtman IR, Lerario AM, Vainchtein ID, Brouwer N, Sola PR, Veras MM, Pereira TF, Leite REP, Möller T, Wes PD, Sogayar MC, Laman JD, den Dunnen W, Pasqualucci CA, Oba-Shinjo SM, Boddeke EWGM, Marie SKN, Eggen BJL	2017	https://www.ncbi.nlm.nih.gov/pubmed/28671693	45.31	-0.12	0.162525101	
